id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal,faturamento,custo_total,lucro,margem_lucro,ano,mes,nome_mes
105697,2026-02-01,C1709,Mesa,Escritório,1,659.06,0.0,448.16,AP,Norte,Boleto,Marketplace,659.06,448.16,210.9,0.32,2026,2,February
105698,2026-01-13,C1243,Hub USB,Acessórios,2,219.57,0.1,120.76,RR,Norte,Cartão de débito,Online,395.23,241.52,153.71,0.3889,2026,1,January
105699,2025-07-26,C0954,Teclado,Eletrônicos,3,426.71,0.05,256.03,RR,Norte,Cartão de crédito,Marketplace,1216.12,768.09,448.03,0.3684,2025,7,July
105700,2026-05-09,C0033,Cabo USB,Acessórios,1,44.86,0.0,20.19,RJ,Sudeste,PIX,Online,44.86,20.19,24.67,0.5499,2026,5,May
105701,2025-06-07,C0868,Suporte para Monitor,Escritório,1,221.67,0.0,121.92,MT,Centro-Oeste,Cartão de crédito,Online,221.67,121.92,99.75,0.45,2025,6,June
105702,2026-04-19,C1659,Mesa,Escritório,1,1322.97,0.0,899.62,RS,Sul,Boleto,Marketplace,1322.97,899.62,423.35,0.32,2026,4,April
105703,2026-01-13,C1799,Notebook,Eletrônicos,3,4619.26,0.1,3325.87,PR,Sul,Cartão de crédito,Marketplace,12472.0,9977.61,2494.39,0.2,2026,1,January
105704,2025-02-09,C2473,Smartphone,Eletrônicos,2,1369.91,0.0,1068.53,MS,Centro-Oeste,PIX,Marketplace,2739.82,2137.06,602.76,0.22,2025,2,February
105705,2025-01-16,C0146,Air Fryer,Casa,1,641.69,0.0,410.68,SP,Sudeste,Boleto,Marketplace,641.69,410.68,231.01,0.36,2025,1,January
105706,2025-10-24,C0599,Suporte para Monitor,Escritório,1,306.53,0.0,168.59,SP,Sudeste,Cartão de débito,Marketplace,306.53,168.59,137.94,0.45,2025,10,October
105707,2025-06-18,C1613,Cafeteira,Casa,3,617.18,0.0,401.17,AM,Norte,Cartão de crédito,Online,1851.54,1203.51,648.03,0.35,2025,6,June
105708,2025-09-10,C0325,Liquidificador,Casa,2,340.22,0.0,214.34,DF,Centro-Oeste,Boleto,Online,680.44,428.68,251.76,0.37,2025,9,September
105709,2025-04-22,C1091,Aspirador,Casa,3,1455.98,0.05,975.51,CE,Nordeste,Cartão de débito,Online,4149.54,2926.53,1223.01,0.2947,2025,4,April
105710,2026-01-21,C1054,Notebook,Eletrônicos,2,5610.14,0.0,4039.3,RS,Sul,Cartão de débito,Online,11220.28,8078.6,3141.68,0.28,2026,1,January
105711,2026-05-25,C1231,Luminária,Escritório,2,123.0,0.05,63.96,DF,Centro-Oeste,PIX,Marketplace,233.7,127.92,105.78,0.4526,2026,5,May
105712,2025-12-31,C2181,Monitor,Eletrônicos,1,1554.23,0.0,1056.88,RR,Norte,PIX,Marketplace,1554.23,1056.88,497.35,0.32,2025,12,December
105713,2025-05-17,C2082,Cadeira,Escritório,4,1468.64,0.1,1028.05,AM,Norte,PIX,Marketplace,5287.1,4112.2,1174.9,0.2222,2025,5,May
105714,2025-07-02,C0767,Cabo USB,Acessórios,4,43.02,0.0,19.36,CE,Nordeste,Cartão de crédito,Marketplace,172.08,77.44,94.64,0.55,2025,7,July
105715,2025-05-06,C0088,Mouse,Eletrônicos,1,206.09,0.05,119.53,RN,Nordeste,Cartão de crédito,Online,195.79,119.53,76.26,0.3895,2025,5,May
105716,2026-04-02,C2158,Hub USB,Acessórios,1,141.55,0.0,77.85,AC,Norte,Cartão de crédito,Marketplace,141.55,77.85,63.7,0.45,2026,4,April
105717,2026-01-25,C1575,Cabo USB,Acessórios,4,98.12,0.05,44.15,SC,Sul,Cartão de débito,Online,372.86,176.6,196.26,0.5264,2026,1,January
105718,2025-09-05,C0035,Cadeira,Escritório,1,1843.35,0.15,1290.34,AM,Norte,PIX,Marketplace,1566.85,1290.34,276.51,0.1765,2025,9,September
105719,2025-12-09,C0751,Cafeteira,Casa,3,569.23,0.1,370.0,SE,Nordeste,Boleto,Online,1536.92,1110.0,426.92,0.2778,2025,12,December
105720,2025-06-29,C1470,Teclado,Eletrônicos,1,353.51,0.1,212.11,PI,Nordeste,Cartão de crédito,Online,318.16,212.11,106.05,0.3333,2025,6,June
105721,2025-04-08,C0480,Air Fryer,Casa,1,545.74,0.05,349.27,PA,Norte,Cartão de débito,Marketplace,518.45,349.27,169.18,0.3263,2025,4,April
105722,2026-02-26,C0582,Cafeteira,Casa,3,1032.31,0.1,671.0,ES,Sudeste,PIX,Online,2787.24,2013.0,774.24,0.2778,2026,2,February
105723,2026-03-16,C2373,Cadeira,Escritório,1,940.56,0.05,658.39,MT,Centro-Oeste,Boleto,Online,893.53,658.39,235.14,0.2632,2026,3,March
105724,2025-03-12,C0947,Cabo USB,Acessórios,1,74.73,0.1,33.63,PB,Nordeste,Cartão de crédito,Online,67.26,33.63,33.63,0.5,2025,3,March
105725,2025-10-13,C2206,Mesa,Escritório,3,1641.78,0.0,1116.41,AL,Nordeste,Cartão de débito,Marketplace,4925.34,3349.23,1576.11,0.32,2025,10,October
105726,2026-03-11,C1150,Cafeteira,Casa,1,978.74,0.15,636.18,AL,Nordeste,Cartão de crédito,Online,831.93,636.18,195.75,0.2353,2026,3,March
105727,2025-05-25,C2251,Notebook,Eletrônicos,1,4367.37,0.1,3144.51,PI,Nordeste,PIX,Online,3930.63,3144.51,786.12,0.2,2025,5,May
105728,2026-05-08,C1354,Hub USB,Acessórios,1,128.89,0.1,70.89,RR,Norte,Cartão de débito,Online,116.0,70.89,45.11,0.3889,2026,5,May
105729,2025-12-29,C0148,Cabo USB,Acessórios,3,50.04,0.05,22.52,PA,Norte,Cartão de débito,Marketplace,142.61,67.56,75.05,0.5263,2025,12,December
105730,2026-06-15,C1351,Suporte para Monitor,Escritório,2,237.65,0.0,130.71,CE,Nordeste,Cartão de débito,Online,475.3,261.42,213.88,0.45,2026,6,June
105731,2025-03-27,C0357,Teclado,Eletrônicos,1,629.75,0.1,377.85,MA,Nordeste,PIX,Online,566.78,377.85,188.93,0.3333,2025,3,March
105732,2026-02-01,C0513,Headset,Eletrônicos,1,180.97,0.1,112.2,PA,Norte,Cartão de crédito,Online,162.87,112.2,50.67,0.3111,2026,2,February
105733,2025-09-13,C0696,Luminária,Escritório,1,198.18,0.0,103.05,MA,Nordeste,Cartão de débito,Online,198.18,103.05,95.13,0.48,2025,9,September
105734,2026-03-14,C1451,Smartphone,Eletrônicos,1,1797.08,0.15,1401.72,TO,Norte,Boleto,Online,1527.52,1401.72,125.8,0.0824,2026,3,March
105735,2026-03-25,C0322,Carregador,Acessórios,2,108.2,0.0,54.1,MA,Nordeste,PIX,Marketplace,216.4,108.2,108.2,0.5,2026,3,March
105736,2025-01-31,C0017,Cafeteira,Casa,1,492.25,0.0,319.96,PA,Norte,Boleto,Marketplace,492.25,319.96,172.29,0.35,2025,1,January
105737,2025-10-25,C0497,Hub USB,Acessórios,2,144.57,0.05,79.51,TO,Norte,PIX,Online,274.68,159.02,115.66,0.4211,2025,10,October
105738,2025-08-04,C0398,Carregador,Acessórios,1,90.13,0.0,45.06,PB,Nordeste,Cartão de débito,Online,90.13,45.06,45.07,0.5001,2025,8,August
105739,2025-07-21,C0163,Luminária,Escritório,1,315.07,0.05,163.84,GO,Centro-Oeste,Boleto,Marketplace,299.32,163.84,135.48,0.4526,2025,7,July
105740,2026-04-10,C0240,Monitor,Eletrônicos,1,2331.36,0.0,1585.32,SE,Nordeste,Boleto,Marketplace,2331.36,1585.32,746.04,0.32,2026,4,April
105741,2025-02-15,C1584,Luminária,Escritório,2,295.61,0.0,153.72,PB,Nordeste,Cartão de débito,Marketplace,591.22,307.44,283.78,0.48,2025,2,February
105742,2025-02-18,C1724,Smartphone,Eletrônicos,1,2639.03,0.0,2058.44,AC,Norte,Cartão de débito,Online,2639.03,2058.44,580.59,0.22,2025,2,February
105743,2025-09-18,C2034,Suporte para Monitor,Escritório,1,153.65,0.1,84.51,RJ,Sudeste,Cartão de débito,Marketplace,138.28,84.51,53.77,0.3888,2025,9,September
105744,2025-09-24,C0801,Notebook,Eletrônicos,2,4321.35,0.05,3111.37,RS,Sul,PIX,Marketplace,8210.56,6222.74,1987.82,0.2421,2025,9,September
105745,2025-01-08,C0022,Monitor,Eletrônicos,3,1693.91,0.1,1151.86,SP,Sudeste,Boleto,Online,4573.56,3455.58,1117.98,0.2444,2025,1,January
105746,2025-08-10,C2176,Suporte para Monitor,Escritório,3,160.88,0.0,88.48,PA,Norte,Cartão de débito,Marketplace,482.64,265.44,217.2,0.45,2025,8,August
105747,2025-04-08,C2073,Smartphone,Eletrônicos,2,4227.14,0.05,3297.17,ES,Sudeste,Boleto,Online,8031.57,6594.34,1437.23,0.1789,2025,4,April
105748,2026-02-28,C1362,Teclado,Eletrônicos,1,693.36,0.2,416.02,SE,Nordeste,PIX,Marketplace,554.69,416.02,138.67,0.25,2026,2,February
105749,2025-01-09,C0421,Luminária,Escritório,1,388.87,0.05,202.21,SE,Nordeste,PIX,Online,369.43,202.21,167.22,0.4526,2025,1,January
105750,2026-02-26,C0538,Mouse,Eletrônicos,1,408.72,0.0,237.06,PA,Norte,Cartão de débito,Online,408.72,237.06,171.66,0.42,2026,2,February
105751,2025-04-20,C1654,Carregador,Acessórios,3,117.4,0.1,58.7,PI,Nordeste,Boleto,Online,316.98,176.1,140.88,0.4444,2025,4,April
105752,2025-07-31,C0342,Smartphone,Eletrônicos,3,4071.01,0.05,3175.39,CE,Nordeste,Cartão de débito,Online,11602.38,9526.17,2076.21,0.1789,2025,7,July
105753,2025-11-30,C0564,Air Fryer,Casa,2,855.17,0.05,547.31,AL,Nordeste,Cartão de débito,Marketplace,1624.82,1094.62,530.2,0.3263,2025,11,November
105754,2025-09-10,C2015,Cadeira,Escritório,1,1239.79,0.0,867.85,GO,Centro-Oeste,Cartão de débito,Marketplace,1239.79,867.85,371.94,0.3,2025,9,September
105755,2026-03-11,C1383,Luminária,Escritório,1,148.64,0.0,77.29,SC,Sul,Boleto,Online,148.64,77.29,71.35,0.48,2026,3,March
105756,2025-09-15,C2191,Cadeira,Escritório,2,1326.82,0.05,928.77,AC,Norte,Cartão de débito,Marketplace,2520.96,1857.54,663.42,0.2632,2025,9,September
105757,2025-08-28,C1368,Teclado,Eletrônicos,1,241.18,0.05,144.71,RO,Norte,Boleto,Marketplace,229.12,144.71,84.41,0.3684,2025,8,August
105758,2026-06-02,C1807,Luminária,Escritório,1,176.49,0.1,91.77,AL,Nordeste,Não informado,Marketplace,158.84,91.77,67.07,0.4222,2026,6,June
105759,2025-05-26,C0471,Aspirador,Casa,1,1361.06,0.2,911.91,RS,Sul,Cartão de débito,Online,1088.85,911.91,176.94,0.1625,2025,5,May
105760,2025-12-04,C1336,Mouse,Eletrônicos,1,474.56,0.2,275.24,PE,Nordeste,Cartão de crédito,Marketplace,379.65,275.24,104.41,0.275,2025,12,December
105761,2025-08-12,C0267,Monitor,Eletrônicos,1,1074.4,0.1,730.59,RN,Nordeste,PIX,Online,966.96,730.59,236.37,0.2444,2025,8,August
105762,2025-11-27,C1713,Luminária,Escritório,2,374.32,0.1,194.65,BA,Nordeste,Boleto,Marketplace,673.78,389.3,284.48,0.4222,2025,11,November
105763,2026-05-06,C2016,Liquidificador,Casa,1,267.8,0.0,168.71,AC,Norte,Cartão de débito,Online,267.8,168.71,99.09,0.37,2026,5,May
105764,2025-03-31,C0105,Aspirador,Casa,1,1220.67,0.1,817.85,PR,Sul,Boleto,Marketplace,1098.6,817.85,280.75,0.2556,2025,3,March
105765,2026-01-11,C1728,Suporte para Monitor,Escritório,2,574.62,0.1,316.04,AL,Nordeste,Boleto,Online,1034.32,632.08,402.24,0.3889,2026,1,January
105766,2025-08-27,C0877,Air Fryer,Casa,4,608.42,0.1,389.39,SE,Nordeste,PIX,Marketplace,2190.31,1557.56,632.75,0.2889,2025,8,August
105767,2025-02-04,C2289,Teclado,Eletrônicos,1,509.79,0.15,305.87,AC,Norte,Cartão de crédito,Online,433.32,305.87,127.45,0.2941,2025,2,February
105768,2025-01-13,C0893,Monitor,Eletrônicos,2,2346.26,0.0,1595.46,AC,Norte,Cartão de débito,Marketplace,4692.52,3190.92,1501.6,0.32,2025,1,January
105769,2025-07-07,C1956,Carregador,Acessórios,2,72.67,0.15,36.34,RS,Sul,Cartão de débito,Online,123.54,72.68,50.86,0.4117,2025,7,July
105770,2025-03-23,C0045,Cafeteira,Casa,1,594.57,0.15,386.47,RO,Norte,PIX,Online,505.38,386.47,118.91,0.2353,2025,3,March
105771,2025-10-01,C1946,Carregador,Acessórios,1,151.64,0.1,75.82,AM,Norte,Boleto,Marketplace,136.48,75.82,60.66,0.4445,2025,10,October
105772,2026-05-28,C2014,Mesa,Escritório,2,1807.01,0.05,1228.77,MS,Centro-Oeste,Boleto,Online,3433.32,2457.54,975.78,0.2842,2026,5,May
105773,2025-10-27,C2453,Teclado,Eletrônicos,1,742.17,0.1,445.3,CE,Nordeste,Boleto,Online,667.95,445.3,222.65,0.3333,2025,10,October
105774,2026-01-20,C2413,Monitor,Eletrônicos,2,2392.1,0.1,1626.63,AM,Norte,PIX,Online,4305.78,3253.26,1052.52,0.2444,2026,1,January
105775,2025-07-29,C0545,Notebook,Eletrônicos,2,4847.13,0.2,3489.93,RN,Nordeste,Boleto,Marketplace,7755.41,6979.86,775.55,0.1,2025,7,July
105776,2025-01-19,C0086,Mouse,Eletrônicos,1,475.67,0.15,275.89,MA,Nordeste,Cartão de crédito,Online,404.32,275.89,128.43,0.3176,2025,1,January
105777,2025-11-21,C0573,Monitor,Eletrônicos,1,873.95,0.1,594.29,MG,Sudeste,Boleto,Marketplace,786.56,594.29,192.27,0.2444,2025,11,November
105778,2025-04-08,C0914,Mesa,Escritório,1,684.45,0.05,465.43,DF,Centro-Oeste,PIX,Marketplace,650.23,465.43,184.8,0.2842,2025,4,April
105779,2025-02-24,C1019,Luminária,Escritório,2,281.74,0.05,146.5,RO,Norte,Cartão de crédito,Online,535.31,293.0,242.31,0.4527,2025,2,February
105780,2025-06-18,C2420,Aspirador,Casa,1,626.28,0.0,419.61,GO,Centro-Oeste,Boleto,Marketplace,626.28,419.61,206.67,0.33,2025,6,June
105781,2025-03-13,C0588,Suporte para Monitor,Escritório,2,383.9,0.05,211.15,RN,Nordeste,Cartão de débito,Online,729.41,422.3,307.11,0.421,2025,3,March
105782,2025-12-10,C1229,Cafeteira,Casa,2,604.03,0.0,392.62,PE,Nordeste,Cartão de débito,Online,1208.06,785.24,422.82,0.35,2025,12,December
105783,2025-07-22,C2098,Mesa,Escritório,2,1494.33,0.0,1016.14,TO,Norte,PIX,Online,2988.66,2032.28,956.38,0.32,2025,7,July
105784,2025-07-02,C0207,Smartphone,Eletrônicos,1,4063.85,0.05,3169.8,MG,Sudeste,PIX,Online,3860.66,3169.8,690.86,0.1789,2025,7,July
105785,2025-06-29,C1146,Notebook,Eletrônicos,1,4870.92,0.0,3507.06,RN,Nordeste,PIX,Online,4870.92,3507.06,1363.86,0.28,2025,6,June
105786,2026-05-18,C1017,Air Fryer,Casa,1,443.19,0.1,283.64,PR,Sul,PIX,Online,398.87,283.64,115.23,0.2889,2026,5,May
105787,2026-03-27,C0508,Liquidificador,Casa,3,394.73,0.05,248.68,TO,Norte,Boleto,Online,1124.98,746.04,378.94,0.3368,2026,3,March
105788,2026-05-07,C1922,Smartphone,Eletrônicos,2,4708.23,0.1,3672.42,AC,Norte,PIX,Online,8474.81,7344.84,1129.97,0.1333,2026,5,May
105789,2025-04-11,C0144,Headset,Eletrônicos,3,521.26,0.05,323.18,PE,Nordeste,Cartão de débito,Online,1485.59,969.54,516.05,0.3474,2025,4,April
105790,2025-03-30,C1967,Cadeira,Escritório,2,2469.12,0.1,1728.38,PI,Nordeste,Boleto,Online,4444.42,3456.76,987.66,0.2222,2025,3,March
105791,2025-08-19,C0589,Smartphone,Eletrônicos,1,1241.47,0.15,968.35,PE,Nordeste,Boleto,Online,1055.25,968.35,86.9,0.0824,2025,8,August
105792,2025-11-23,C0378,Luminária,Escritório,2,205.49,0.05,106.85,PE,Nordeste,PIX,Marketplace,390.43,213.7,176.73,0.4527,2025,11,November
105793,2026-03-11,C1297,Monitor,Eletrônicos,4,1656.32,0.1,1126.3,AP,Norte,Boleto,Online,5962.75,4505.2,1457.55,0.2444,2026,3,March
105794,2026-03-29,C2096,Cafeteira,Casa,1,950.77,0.05,618.0,PA,Norte,Boleto,Online,903.23,618.0,285.23,0.3158,2026,3,March
105795,2025-03-09,C2357,Headset,Eletrônicos,2,875.56,0.15,542.85,AM,Norte,Cartão de crédito,Marketplace,1488.45,1085.7,402.75,0.2706,2025,3,March
105796,2026-05-05,C0005,Suporte para Monitor,Escritório,2,476.05,0.05,261.83,SP,Sudeste,Cartão de crédito,Online,904.5,523.66,380.84,0.4211,2026,5,May
105797,2026-03-26,C2366,Headset,Eletrônicos,3,731.15,0.1,453.31,CE,Nordeste,PIX,Online,1974.1,1359.93,614.17,0.3111,2026,3,March
105798,2026-06-02,C1189,Cabo USB,Acessórios,4,20.01,0.2,9.0,BA,Nordeste,Boleto,Online,64.03,36.0,28.03,0.4378,2026,6,June
105799,2025-10-21,C1736,Luminária,Escritório,3,188.96,0.05,98.26,AC,Norte,Cartão de crédito,Marketplace,538.54,294.78,243.76,0.4526,2025,10,October
105800,2026-06-08,C1993,Liquidificador,Casa,2,409.07,0.0,257.71,SC,Sul,Cartão de crédito,Online,818.14,515.42,302.72,0.37,2026,6,June
105801,2025-06-20,C1549,Mouse,Eletrônicos,2,471.22,0.05,273.31,SP,Sudeste,Cartão de débito,Marketplace,895.32,546.62,348.7,0.3895,2025,6,June
105802,2026-01-17,C2012,Mesa,Escritório,1,1657.81,0.0,1127.31,PI,Nordeste,Boleto,Marketplace,1657.81,1127.31,530.5,0.32,2026,1,January
105803,2025-01-05,C2376,Cafeteira,Casa,1,947.24,0.05,615.71,RS,Sul,Cartão de crédito,Online,899.88,615.71,284.17,0.3158,2025,1,January
105804,2025-05-13,C0615,Air Fryer,Casa,1,984.93,0.05,630.36,PE,Nordeste,Cartão de crédito,Online,935.68,630.36,305.32,0.3263,2025,5,May
105805,2026-03-08,C1611,Headset,Eletrônicos,1,328.9,0.1,203.92,AC,Norte,Cartão de crédito,Marketplace,296.01,203.92,92.09,0.3111,2026,3,March
105806,2026-01-14,C1817,Cadeira,Escritório,1,1072.94,0.05,751.06,PA,Norte,Boleto,Marketplace,1019.29,751.06,268.23,0.2632,2026,1,January
105807,2025-05-29,C1038,Headset,Eletrônicos,1,471.35,0.0,292.24,MT,Centro-Oeste,Cartão de débito,Online,471.35,292.24,179.11,0.38,2025,5,May
105808,2025-03-13,C0250,Hub USB,Acessórios,1,136.11,0.05,74.86,RO,Norte,Boleto,Marketplace,129.3,74.86,54.44,0.421,2025,3,March
105809,2026-04-16,C2407,Teclado,Eletrônicos,1,522.1,0.05,313.26,PI,Nordeste,Cartão de débito,Online,496.0,313.26,182.74,0.3684,2026,4,April
105810,2025-09-09,C2071,Cafeteira,Casa,1,395.92,0.05,257.35,AL,Nordeste,Cartão de débito,Marketplace,376.12,257.35,118.77,0.3158,2025,9,September
105811,2026-06-27,C0613,Carregador,Acessórios,1,74.55,0.05,37.27,MT,Centro-Oeste,Boleto,Online,70.82,37.27,33.55,0.4737,2026,6,June
105812,2025-12-23,C0740,Suporte para Monitor,Escritório,2,224.74,0.0,123.61,RR,Norte,Cartão de débito,Marketplace,449.48,247.22,202.26,0.45,2025,12,December
105813,2025-08-27,C1475,Hub USB,Acessórios,1,207.55,0.05,114.15,RN,Nordeste,PIX,Marketplace,197.17,114.15,83.02,0.4211,2025,8,August
105814,2025-07-21,C0855,Notebook,Eletrônicos,4,3117.78,0.15,2244.8,AP,Norte,PIX,Online,10600.45,8979.2,1621.25,0.1529,2025,7,July
105815,2026-04-20,C0631,Suporte para Monitor,Escritório,5,177.13,0.1,97.42,AL,Nordeste,Cartão de débito,Online,797.08,487.1,309.98,0.3889,2026,4,April
105816,2026-04-06,C1656,Monitor,Eletrônicos,1,2033.8,0.05,1382.98,AP,Norte,Boleto,Marketplace,1932.11,1382.98,549.13,0.2842,2026,4,April
105817,2026-05-09,C0309,Air Fryer,Casa,1,347.33,0.1,222.29,PB,Nordeste,Boleto,Marketplace,312.6,222.29,90.31,0.2889,2026,5,May
105818,2026-05-29,C2352,Luminária,Escritório,3,152.86,0.0,79.49,RS,Sul,Boleto,Marketplace,458.58,238.47,220.11,0.48,2026,5,May
105819,2026-03-11,C0647,Monitor,Eletrônicos,4,952.51,0.0,647.71,RO,Norte,Cartão de débito,Online,3810.04,2590.84,1219.2,0.32,2026,3,March
105820,2025-10-14,C2278,Mouse,Eletrônicos,2,289.2,0.05,167.74,ES,Sudeste,PIX,Online,549.48,335.48,214.0,0.3895,2025,10,October
105821,2026-02-07,C0333,Luminária,Escritório,1,265.7,0.0,138.16,BA,Nordeste,PIX,Marketplace,265.7,138.16,127.54,0.48,2026,2,February
105822,2025-09-28,C1914,Headset,Eletrônicos,1,302.92,0.05,187.81,PI,Nordeste,Cartão de débito,Marketplace,287.77,187.81,99.96,0.3474,2025,9,September
105823,2025-11-27,C0142,Carregador,Acessórios,1,77.97,0.15,38.98,RO,Norte,PIX,Online,66.27,38.98,27.29,0.4118,2025,11,November
105824,2025-12-30,C2150,Carregador,Acessórios,2,208.42,0.0,104.21,DF,Centro-Oeste,Boleto,Marketplace,416.84,208.42,208.42,0.5,2025,12,December
105825,2025-10-02,C1283,Headset,Eletrônicos,2,847.33,0.0,525.34,PE,Nordeste,Cartão de crédito,Marketplace,1694.66,1050.68,643.98,0.38,2025,10,October
105826,2026-04-24,C0916,Carregador,Acessórios,1,171.47,0.05,85.73,BA,Nordeste,PIX,Marketplace,162.9,85.73,77.17,0.4737,2026,4,April
105827,2026-01-26,C1203,Air Fryer,Casa,2,574.23,0.1,367.51,PI,Nordeste,Boleto,Marketplace,1033.61,735.02,298.59,0.2889,2026,1,January
105828,2025-05-26,C0613,Cabo USB,Acessórios,1,75.81,0.0,34.11,RN,Nordeste,Cartão de crédito,Marketplace,75.81,34.11,41.7,0.5501,2025,5,May
105829,2025-08-31,C0140,Air Fryer,Casa,1,647.74,0.0,414.55,AP,Norte,PIX,Online,647.74,414.55,233.19,0.36,2025,8,August
105830,2026-03-06,C1927,Hub USB,Acessórios,2,232.43,0.1,127.84,BA,Nordeste,Cartão de crédito,Marketplace,418.37,255.68,162.69,0.3889,2026,3,March
105831,2025-09-16,C1468,Teclado,Eletrônicos,1,487.86,0.1,292.72,PA,Norte,Cartão de crédito,Online,439.07,292.72,146.35,0.3333,2025,9,September
105832,2026-06-13,C0289,Luminária,Escritório,1,386.1,0.0,200.77,MA,Nordeste,Cartão de crédito,Online,386.1,200.77,185.33,0.48,2026,6,June
105833,2026-02-17,C0332,Notebook,Eletrônicos,4,3780.82,0.15,2722.19,PB,Nordeste,Cartão de débito,Online,12854.79,10888.76,1966.03,0.1529,2026,2,February
105834,2025-09-22,C1050,Mouse,Eletrônicos,1,476.42,0.0,276.32,RS,Sul,Cartão de débito,Online,476.42,276.32,200.1,0.42,2025,9,September
105835,2025-11-07,C2196,Teclado,Eletrônicos,5,316.4,0.1,189.84,RS,Sul,PIX,Online,1423.8,949.2,474.6,0.3333,2025,11,November
105836,2026-02-16,C2311,Cabo USB,Acessórios,2,36.69,0.0,16.51,MT,Centro-Oeste,Cartão de crédito,Marketplace,73.38,33.02,40.36,0.55,2026,2,February
105837,2025-12-01,C2406,Luminária,Escritório,3,234.12,0.0,121.74,PA,Norte,Boleto,Marketplace,702.36,365.22,337.14,0.48,2025,12,December
105838,2025-01-14,C1767,Smartphone,Eletrônicos,3,1834.67,0.15,1431.04,AM,Norte,Cartão de crédito,Online,4678.41,4293.12,385.29,0.0824,2025,1,January
105839,2026-05-12,C1194,Carregador,Acessórios,1,211.38,0.1,105.69,RJ,Sudeste,Boleto,Online,190.24,105.69,84.55,0.4444,2026,5,May
105840,2026-01-20,C2368,Notebook,Eletrônicos,2,3302.21,0.05,2377.59,RJ,Sudeste,PIX,Marketplace,6274.2,4755.18,1519.02,0.2421,2026,1,January
105841,2026-03-28,C2128,Mouse,Eletrônicos,2,398.24,0.15,230.98,RN,Nordeste,Cartão de débito,Online,677.01,461.96,215.05,0.3176,2026,3,March
105842,2025-07-11,C2264,Notebook,Eletrônicos,1,3762.16,0.0,2708.76,PB,Nordeste,Cartão de crédito,Marketplace,3762.16,2708.76,1053.4,0.28,2025,7,July
105843,2025-02-23,C2293,Suporte para Monitor,Escritório,4,472.02,0.05,259.61,PR,Sul,Boleto,Online,1793.68,1038.44,755.24,0.4211,2025,2,February
105844,2025-12-29,C2164,Aspirador,Casa,2,657.44,0.1,440.48,MT,Centro-Oeste,Cartão de crédito,Marketplace,1183.39,880.96,302.43,0.2556,2025,12,December
105845,2025-01-16,C2434,Aspirador,Casa,3,929.52,0.15,622.78,AL,Nordeste,PIX,Marketplace,2370.28,1868.34,501.94,0.2118,2025,1,January
105846,2025-03-13,C0765,Cabo USB,Acessórios,3,71.32,0.15,32.09,PA,Norte,PIX,Marketplace,181.87,96.27,85.6,0.4707,2025,3,March
105847,2026-04-14,C1254,Carregador,Acessórios,1,57.39,0.05,28.7,PR,Sul,Cartão de débito,Online,54.52,28.7,25.82,0.4736,2026,4,April
105848,2026-01-16,C1608,Monitor,Eletrônicos,5,1751.94,0.2,1191.32,PE,Nordeste,Boleto,Online,7007.76,5956.6,1051.16,0.15,2026,1,January
105849,2025-01-11,C0399,Mesa,Escritório,1,1823.3,0.1,1239.84,AP,Norte,Cartão de débito,Marketplace,1640.97,1239.84,401.13,0.2444,2025,1,January
105850,2026-03-04,C1617,Monitor,Eletrônicos,2,2247.56,0.05,1528.34,MG,Sudeste,PIX,Online,4270.36,3056.68,1213.68,0.2842,2026,3,March
105851,2025-01-22,C2095,Mesa,Escritório,3,1430.27,0.1,972.58,AL,Nordeste,PIX,Marketplace,3861.73,2917.74,943.99,0.2444,2025,1,January
105852,2026-05-03,C2347,Cafeteira,Casa,2,448.65,0.0,291.62,DF,Centro-Oeste,PIX,Marketplace,897.3,583.24,314.06,0.35,2026,5,May
105853,2025-08-20,C1891,Aspirador,Casa,1,958.69,0.05,642.32,RO,Norte,Cartão de débito,Marketplace,910.76,642.32,268.44,0.2947,2025,8,August
105854,2025-03-26,C2321,Mouse,Eletrônicos,2,471.3,0.1,273.35,SP,Sudeste,Cartão de crédito,Online,848.34,546.7,301.64,0.3556,2025,3,March
105855,2026-04-12,C1731,Mouse,Eletrônicos,3,194.24,0.0,112.66,AP,Norte,PIX,Online,582.72,337.98,244.74,0.42,2026,4,April
105856,2025-08-22,C0690,Aspirador,Casa,1,342.84,0.1,229.7,MG,Sudeste,Cartão de débito,Marketplace,308.56,229.7,78.86,0.2556,2025,8,August
105857,2025-05-17,C0961,Luminária,Escritório,1,141.49,0.1,73.57,MT,Centro-Oeste,Cartão de crédito,Online,127.34,73.57,53.77,0.4223,2025,5,May
