id_pedido;data_pedido;id_cliente;id_produto;id_localizacao;quantidade;preco_unitario;desconto;custo_unitario;forma_pagamento;canal;faturamento;custo_total;lucro;margem_lucro
105680;2025-11-05;C2438;2;21;1;658,55;0,2;441,23;PIX;Online;526,84;441,23;85,61;0,1625
105681;2026-06-15;C0582;15;9;3;4335,32;0,0;3381,55;Cartão de crédito;Marketplace;13005,96;10144,65;2861,31;0,22
105682;2025-12-20;C1347;3;16;1;90,41;0,0;40,68;Cartão de débito;Marketplace;90,41;40,68;49,73;0,55
105683;2025-09-08;C1536;5;10;1;315,37;0,05;204,99;PIX;Marketplace;299,6;204,99;94,61;0,3158
105684;2025-05-08;C0796;8;21;1;114,01;0,05;62,71;Cartão de débito;Online;108,31;62,71;45,6;0,421
105685;2025-08-29;C0434;14;1;2;3953,62;0,05;2846,61;Boleto;Marketplace;7511,88;5693,22;1818,66;0,2421
105686;2026-06-15;C0685;9;17;1;477,87;0,05;301,06;Cartão de débito;Online;453,98;301,06;152,92;0,3368
105687;2025-11-03;C1772;12;2;1;1956,34;0,15;1330,31;Boleto;Marketplace;1662,89;1330,31;332,58;0,2
105688;2025-06-28;C2326;10;21;1;282,49;0,15;146,89;Boleto;Marketplace;240,12;146,89;93,23;0,3883
105689;2025-02-12;C1053;15;6;2;2971,02;0,2;2317,4;PIX;Marketplace;4753,63;4634,8;118,83;0,025
105690;2026-05-30;C1085;4;25;2;2318,57;0,0;1623,0;Cartão de crédito;Online;4637,14;3246,0;1391,14;0,3
105691;2025-04-24;C1412;3;12;1;33,38;0,05;15,02;Cartão de débito;Online;31,71;15,02;16,69;0,5263
105692;2026-04-21;C0881;6;25;1;206,6;0,0;103,3;Boleto;Marketplace;206,6;103,3;103,3;0,5
105693;2025-09-21;C2189;4;4;2;756,18;0,15;529,33;PIX;Marketplace;1285,51;1058,66;226,85;0,1765
105694;2025-12-17;C1127;9;1;2;210,77;0,1;132,79;Cartão de crédito;Online;379,39;265,58;113,81;0,3
105695;2025-11-04;C0958;17;12;1;328,45;0,15;197,07;PIX;Marketplace;279,18;197,07;82,11;0,2941
105696;2025-06-26;C0881;5;10;1;448,84;0,1;291,75;Cartão de débito;Online;403,96;291,75;112,21;0,2778
105697;2026-02-01;C1709;11;4;1;659,06;0,0;448,16;Boleto;Marketplace;659,06;448,16;210,9;0,32
105698;2026-01-13;C1243;8;22;2;219,57;0,1;120,76;Cartão de débito;Online;395,23;241,52;153,71;0,3889
105699;2025-07-26;C0954;17;22;3;426,71;0,05;256,03;Cartão de crédito;Marketplace;1216,12;768,09;448,03;0,3684
105700;2026-05-09;C0033;3;19;1;44,86;0,0;20,19;PIX;Online;44,86;20,19;24,67;0,5499
105701;2025-06-07;C0868;16;13;1;221,67;0,0;121,92;Cartão de crédito;Online;221,67;121,92;99,75;0,45
105702;2026-04-19;C1659;11;23;1;1322,97;0,0;899,62;Boleto;Marketplace;1322,97;899,62;423,35;0,32
105703;2026-01-13;C1799;14;18;3;4619,26;0,1;3325,87;Cartão de crédito;Marketplace;12472,0;9977,61;2494,39;0,2
105704;2025-02-09;C2473;15;12;2;1369,91;0,0;1068,53;PIX;Marketplace;2739,82;2137,06;602,76;0,22
105705;2025-01-16;C0146;1;26;1;641,69;0,0;410,68;Boleto;Marketplace;641,69;410,68;231,01;0,36
105706;2025-10-24;C0599;16;26;1;306,53;0,0;168,59;Cartão de débito;Marketplace;306,53;168,59;137,94;0,45
105707;2025-06-18;C1613;5;3;3;617,18;0,0;401,17;Cartão de crédito;Online;1851,54;1203,51;648,03;0,35
105708;2025-09-10;C0325;9;7;2;340,22;0,0;214,34;Boleto;Online;680,44;428,68;251,76;0,37
105709;2025-04-22;C1091;2;6;3;1455,98;0,05;975,51;Cartão de débito;Online;4149,54;2926,53;1223,01;0,2947
105710;2026-01-21;C1054;14;23;2;5610,14;0,0;4039,3;Cartão de débito;Online;11220,28;8078,6;3141,68;0,28
105711;2026-05-25;C1231;10;7;2;123,0;0,05;63,96;PIX;Marketplace;233,7;127,92;105,78;0,4526
105712;2025-12-31;C2181;12;22;1;1554,23;0,0;1056,88;PIX;Marketplace;1554,23;1056,88;497,35;0,32
105713;2025-05-17;C2082;4;3;4;1468,64;0,1;1028,05;PIX;Marketplace;5287,1;4112,2;1174,9;0,2222
105714;2025-07-02;C0767;3;6;4;43,02;0,0;19,36;Cartão de crédito;Marketplace;172,08;77,44;94,64;0,55
105715;2025-05-06;C0088;13;20;1;206,09;0,05;119,53;Cartão de crédito;Online;195,79;119,53;76,26;0,3895
105716;2026-04-02;C2158;8;1;1;141,55;0,0;77,85;Cartão de crédito;Marketplace;141,55;77,85;63,7;0,45
105717;2026-01-25;C1575;3;24;4;98,12;0,05;44,15;Cartão de débito;Online;372,86;176,6;196,26;0,5264
105718;2025-09-05;C0035;4;3;1;1843,35;0,15;1290,34;PIX;Marketplace;1566,85;1290,34;276,51;0,1765
105719;2025-12-09;C0751;5;25;3;569,23;0,1;370,0;Boleto;Online;1536,92;1110,0;426,92;0,2778
105720;2025-06-29;C1470;17;17;1;353,51;0,1;212,11;Cartão de crédito;Online;318,16;212,11;106,05;0,3333
105721;2025-04-08;C0480;1;14;1;545,74;0,05;349,27;Cartão de débito;Marketplace;518,45;349,27;169,18;0,3263
105722;2026-02-26;C0582;5;8;3;1032,31;0,1;671,0;PIX;Online;2787,24;2013,0;774,24;0,2778
105723;2026-03-16;C2373;4;13;1;940,56;0,05;658,39;Boleto;Online;893,53;658,39;235,14;0,2632
105724;2025-03-12;C0947;3;15;1;74,73;0,1;33,63;Cartão de crédito;Online;67,26;33,63;33,63;0,5
105725;2025-10-13;C2206;11;2;3;1641,78;0,0;1116,41;Cartão de débito;Marketplace;4925,34;3349,23;1576,11;0,32
105726;2026-03-11;C1150;5;2;1;978,74;0,15;636,18;Cartão de crédito;Online;831,93;636,18;195,75;0,2353
105727;2025-05-25;C2251;14;17;1;4367,37;0,1;3144,51;PIX;Online;3930,63;3144,51;786,12;0,2
105728;2026-05-08;C1354;8;22;1;128,89;0,1;70,89;Cartão de débito;Online;116,0;70,89;45,11;0,3889
105729;2025-12-29;C0148;3;14;3;50,04;0,05;22,52;Cartão de débito;Marketplace;142,61;67,56;75,05;0,5263
105730;2026-06-15;C1351;16;6;2;237,65;0,0;130,71;Cartão de débito;Online;475,3;261,42;213,88;0,45
105731;2025-03-27;C0357;17;10;1;629,75;0,1;377,85;PIX;Online;566,78;377,85;188,93;0,3333
105732;2026-02-01;C0513;7;14;1;180,97;0,1;112,2;Cartão de crédito;Online;162,87;112,2;50,67;0,3111
105733;2025-09-13;C0696;10;10;1;198,18;0,0;103,05;Cartão de débito;Online;198,18;103,05;95,13;0,48
105734;2026-03-14;C1451;15;27;1;1797,08;0,15;1401,72;Boleto;Online;1527,52;1401,72;125,8;0,0824
105735;2026-03-25;C0322;6;10;2;108,2;0,0;54,1;PIX;Marketplace;216,4;108,2;108,2;0,5
105736;2025-01-31;C0017;5;14;1;492,25;0,0;319,96;Boleto;Marketplace;492,25;319,96;172,29;0,35
105737;2025-10-25;C0497;8;27;2;144,57;0,05;79,51;PIX;Online;274,68;159,02;115,66;0,4211
105738;2025-08-04;C0398;6;15;1;90,13;0,0;45,06;Cartão de débito;Online;90,13;45,06;45,07;0,5001
105739;2025-07-21;C0163;10;9;1;315,07;0,05;163,84;Boleto;Marketplace;299,32;163,84;135,48;0,4526
105740;2026-04-10;C0240;12;25;1;2331,36;0,0;1585,32;Boleto;Marketplace;2331,36;1585,32;746,04;0,32
105741;2025-02-15;C1584;10;15;2;295,61;0,0;153,72;Cartão de débito;Marketplace;591,22;307,44;283,78;0,48
105742;2025-02-18;C1724;15;1;1;2639,03;0,0;2058,44;Cartão de débito;Online;2639,03;2058,44;580,59;0,22
105743;2025-09-18;C2034;16;19;1;153,65;0,1;84,51;Cartão de débito;Marketplace;138,28;84,51;53,77;0,3888
105744;2025-09-24;C0801;14;23;2;4321,35;0,05;3111,37;PIX;Marketplace;8210,56;6222,74;1987,82;0,2421
105745;2025-01-08;C0022;12;26;3;1693,91;0,1;1151,86;Boleto;Online;4573,56;3455,58;1117,98;0,2444
105746;2025-08-10;C2176;16;14;3;160,88;0,0;88,48;Cartão de débito;Marketplace;482,64;265,44;217,2;0,45
105747;2025-04-08;C2073;15;8;2;4227,14;0,05;3297,17;Boleto;Online;8031,57;6594,34;1437,23;0,1789
105748;2026-02-28;C1362;17;25;1;693,36;0,2;416,02;PIX;Marketplace;554,69;416,02;138,67;0,25
105749;2025-01-09;C0421;10;25;1;388,87;0,05;202,21;PIX;Online;369,43;202,21;167,22;0,4526
105750;2026-02-26;C0538;13;14;1;408,72;0,0;237,06;Cartão de débito;Online;408,72;237,06;171,66;0,42
105751;2025-04-20;C1654;6;17;3;117,4;0,1;58,7;Boleto;Online;316,98;176,1;140,88;0,4444
105752;2025-07-31;C0342;15;6;3;4071,01;0,05;3175,39;Cartão de débito;Online;11602,38;9526,17;2076,21;0,1789
105753;2025-11-30;C0564;1;2;2;855,17;0,05;547,31;Cartão de débito;Marketplace;1624,82;1094,62;530,2;0,3263
105754;2025-09-10;C2015;4;9;1;1239,79;0,0;867,85;Cartão de débito;Marketplace;1239,79;867,85;371,94;0,3
105755;2026-03-11;C1383;10;24;1;148,64;0,0;77,29;Boleto;Online;148,64;77,29;71,35;0,48
105756;2025-09-15;C2191;4;1;2;1326,82;0,05;928,77;Cartão de débito;Marketplace;2520,96;1857,54;663,42;0,2632
105757;2025-08-28;C1368;17;21;1;241,18;0,05;144,71;Boleto;Marketplace;229,12;144,71;84,41;0,3684
105758;2026-06-02;C1807;10;2;1;176,49;0,1;91,77;Não informado;Marketplace;158,84;91,77;67,07;0,4222
105759;2025-05-26;C0471;2;23;1;1361,06;0,2;911,91;Cartão de débito;Online;1088,85;911,91;176,94;0,1625
105760;2025-12-04;C1336;13;16;1;474,56;0,2;275,24;Cartão de crédito;Marketplace;379,65;275,24;104,41;0,275
105761;2025-08-12;C0267;12;20;1;1074,4;0,1;730,59;PIX;Online;966,96;730,59;236,37;0,2444
105762;2025-11-27;C1713;10;5;2;374,32;0,1;194,65;Boleto;Marketplace;673,78;389,3;284,48;0,4222
105763;2026-05-06;C2016;9;1;1;267,8;0,0;168,71;Cartão de débito;Online;267,8;168,71;99,09;0,37
105764;2025-03-31;C0105;2;18;1;1220,67;0,1;817,85;Boleto;Marketplace;1098,6;817,85;280,75;0,2556
105765;2026-01-11;C1728;16;2;2;574,62;0,1;316,04;Boleto;Online;1034,32;632,08;402,24;0,3889
105766;2025-08-27;C0877;1;25;4;608,42;0,1;389,39;PIX;Marketplace;2190,31;1557,56;632,75;0,2889
105767;2025-02-04;C2289;17;1;1;509,79;0,15;305,87;Cartão de crédito;Online;433,32;305,87;127,45;0,2941
105768;2025-01-13;C0893;12;1;2;2346,26;0,0;1595,46;Cartão de débito;Marketplace;4692,52;3190,92;1501,6;0,32
105769;2025-07-07;C1956;6;23;2;72,67;0,15;36,34;Cartão de débito;Online;123,54;72,68;50,86;0,4117
105770;2025-03-23;C0045;5;21;1;594,57;0,15;386,47;PIX;Online;505,38;386,47;118,91;0,2353
105771;2025-10-01;C1946;6;3;1;151,64;0,1;75,82;Boleto;Marketplace;136,48;75,82;60,66;0,4445
105772;2026-05-28;C2014;11;12;2;1807,01;0,05;1228,77;Boleto;Online;3433,32;2457,54;975,78;0,2842
105773;2025-10-27;C2453;17;6;1;742,17;0,1;445,3;Boleto;Online;667,95;445,3;222,65;0,3333
105774;2026-01-20;C2413;12;3;2;2392,1;0,1;1626,63;PIX;Online;4305,78;3253,26;1052,52;0,2444
105775;2025-07-29;C0545;14;20;2;4847,13;0,2;3489,93;Boleto;Marketplace;7755,41;6979,86;775,55;0,1
105776;2025-01-19;C0086;13;10;1;475,67;0,15;275,89;Cartão de crédito;Online;404,32;275,89;128,43;0,3176
105777;2025-11-21;C0573;12;11;1;873,95;0,1;594,29;Boleto;Marketplace;786,56;594,29;192,27;0,2444
105778;2025-04-08;C0914;11;7;1;684,45;0,05;465,43;PIX;Marketplace;650,23;465,43;184,8;0,2842
105779;2025-02-24;C1019;10;21;2;281,74;0,05;146,5;Cartão de crédito;Online;535,31;293,0;242,31;0,4527
105780;2025-06-18;C2420;2;9;1;626,28;0,0;419,61;Boleto;Marketplace;626,28;419,61;206,67;0,33
105781;2025-03-13;C0588;16;20;2;383,9;0,05;211,15;Cartão de débito;Online;729,41;422,3;307,11;0,421
105782;2025-12-10;C1229;5;16;2;604,03;0,0;392,62;Cartão de débito;Online;1208,06;785,24;422,82;0,35
105783;2025-07-22;C2098;11;27;2;1494,33;0,0;1016,14;PIX;Online;2988,66;2032,28;956,38;0,32
105784;2025-07-02;C0207;15;11;1;4063,85;0,05;3169,8;PIX;Online;3860,66;3169,8;690,86;0,1789
105785;2025-06-29;C1146;14;20;1;4870,92;0,0;3507,06;PIX;Online;4870,92;3507,06;1363,86;0,28
105786;2026-05-18;C1017;1;18;1;443,19;0,1;283,64;PIX;Online;398,87;283,64;115,23;0,2889
105787;2026-03-27;C0508;9;27;3;394,73;0,05;248,68;Boleto;Online;1124,98;746,04;378,94;0,3368
105788;2026-05-07;C1922;15;1;2;4708,23;0,1;3672,42;PIX;Online;8474,81;7344,84;1129,97;0,1333
105789;2025-04-11;C0144;7;16;3;521,26;0,05;323,18;Cartão de débito;Online;1485,59;969,54;516,05;0,3474
105790;2025-03-30;C1967;4;17;2;2469,12;0,1;1728,38;Boleto;Online;4444,42;3456,76;987,66;0,2222
105791;2025-08-19;C0589;15;16;1;1241,47;0,15;968,35;Boleto;Online;1055,25;968,35;86,9;0,0824
105792;2025-11-23;C0378;10;16;2;205,49;0,05;106,85;PIX;Marketplace;390,43;213,7;176,73;0,4527
105793;2026-03-11;C1297;12;4;4;1656,32;0,1;1126,3;Boleto;Online;5962,75;4505,2;1457,55;0,2444
105794;2026-03-29;C2096;5;14;1;950,77;0,05;618,0;Boleto;Online;903,23;618,0;285,23;0,3158
105795;2025-03-09;C2357;7;3;2;875,56;0,15;542,85;Cartão de crédito;Marketplace;1488,45;1085,7;402,75;0,2706
105796;2026-05-05;C0005;16;26;2;476,05;0,05;261,83;Cartão de crédito;Online;904,5;523,66;380,84;0,4211
105797;2026-03-26;C2366;7;6;3;731,15;0,1;453,31;PIX;Online;1974,1;1359,93;614,17;0,3111
105798;2026-06-02;C1189;3;5;4;20,01;0,2;9,0;Boleto;Online;64,03;36,0;28,03;0,4378
105799;2025-10-21;C1736;10;1;3;188,96;0,05;98,26;Cartão de crédito;Marketplace;538,54;294,78;243,76;0,4526
105800;2026-06-08;C1993;9;24;2;409,07;0,0;257,71;Cartão de crédito;Online;818,14;515,42;302,72;0,37
105801;2025-06-20;C1549;13;26;2;471,22;0,05;273,31;Cartão de débito;Marketplace;895,32;546,62;348,7;0,3895
105802;2026-01-17;C2012;11;17;1;1657,81;0,0;1127,31;Boleto;Marketplace;1657,81;1127,31;530,5;0,32
105803;2025-01-05;C2376;5;23;1;947,24;0,05;615,71;Cartão de crédito;Online;899,88;615,71;284,17;0,3158
105804;2025-05-13;C0615;1;16;1;984,93;0,05;630,36;Cartão de crédito;Online;935,68;630,36;305,32;0,3263
105805;2026-03-08;C1611;7;1;1;328,9;0,1;203,92;Cartão de crédito;Marketplace;296,01;203,92;92,09;0,3111
105806;2026-01-14;C1817;4;14;1;1072,94;0,05;751,06;Boleto;Marketplace;1019,29;751,06;268,23;0,2632
105807;2025-05-29;C1038;7;13;1;471,35;0,0;292,24;Cartão de débito;Online;471,35;292,24;179,11;0,38
105808;2025-03-13;C0250;8;21;1;136,11;0,05;74,86;Boleto;Marketplace;129,3;74,86;54,44;0,421
105809;2026-04-16;C2407;17;17;1;522,1;0,05;313,26;Cartão de débito;Online;496,0;313,26;182,74;0,3684
105810;2025-09-09;C2071;5;2;1;395,92;0,05;257,35;Cartão de débito;Marketplace;376,12;257,35;118,77;0,3158
105811;2026-06-27;C0613;6;13;1;74,55;0,05;37,27;Boleto;Online;70,82;37,27;33,55;0,4737
105812;2025-12-23;C0740;16;22;2;224,74;0,0;123,61;Cartão de débito;Marketplace;449,48;247,22;202,26;0,45
105813;2025-08-27;C1475;8;20;1;207,55;0,05;114,15;PIX;Marketplace;197,17;114,15;83,02;0,4211
105814;2025-07-21;C0855;14;4;4;3117,78;0,15;2244,8;PIX;Online;10600,45;8979,2;1621,25;0,1529
105815;2026-04-20;C0631;16;2;5;177,13;0,1;97,42;Cartão de débito;Online;797,08;487,1;309,98;0,3889
105816;2026-04-06;C1656;12;4;1;2033,8;0,05;1382,98;Boleto;Marketplace;1932,11;1382,98;549,13;0,2842
105817;2026-05-09;C0309;1;15;1;347,33;0,1;222,29;Boleto;Marketplace;312,6;222,29;90,31;0,2889
105818;2026-05-29;C2352;10;23;3;152,86;0,0;79,49;Boleto;Marketplace;458,58;238,47;220,11;0,48
105819;2026-03-11;C0647;12;21;4;952,51;0,0;647,71;Cartão de débito;Online;3810,04;2590,84;1219,2;0,32
105820;2025-10-14;C2278;13;8;2;289,2;0,05;167,74;PIX;Online;549,48;335,48;214,0;0,3895
105821;2026-02-07;C0333;10;5;1;265,7;0,0;138,16;PIX;Marketplace;265,7;138,16;127,54;0,48
105822;2025-09-28;C1914;7;17;1;302,92;0,05;187,81;Cartão de débito;Marketplace;287,77;187,81;99,96;0,3474
105823;2025-11-27;C0142;6;21;1;77,97;0,15;38,98;PIX;Online;66,27;38,98;27,29;0,4118
105824;2025-12-30;C2150;6;7;2;208,42;0,0;104,21;Boleto;Marketplace;416,84;208,42;208,42;0,5
105825;2025-10-02;C1283;7;16;2;847,33;0,0;525,34;Cartão de crédito;Marketplace;1694,66;1050,68;643,98;0,38
105826;2026-04-24;C0916;6;5;1;171,47;0,05;85,73;PIX;Marketplace;162,9;85,73;77,17;0,4737
105827;2026-01-26;C1203;1;17;2;574,23;0,1;367,51;Boleto;Marketplace;1033,61;735,02;298,59;0,2889
105828;2025-05-26;C0613;3;20;1;75,81;0,0;34,11;Cartão de crédito;Marketplace;75,81;34,11;41,7;0,5501
105829;2025-08-31;C0140;1;4;1;647,74;0,0;414,55;PIX;Online;647,74;414,55;233,19;0,36
105830;2026-03-06;C1927;8;5;2;232,43;0,1;127,84;Cartão de crédito;Marketplace;418,37;255,68;162,69;0,3889
105831;2025-09-16;C1468;17;14;1;487,86;0,1;292,72;Cartão de crédito;Online;439,07;292,72;146,35;0,3333
105832;2026-06-13;C0289;10;10;1;386,1;0,0;200,77;Cartão de crédito;Online;386,1;200,77;185,33;0,48
105833;2026-02-17;C0332;14;15;4;3780,82;0,15;2722,19;Cartão de débito;Online;12854,79;10888,76;1966,03;0,1529
105834;2025-09-22;C1050;13;23;1;476,42;0,0;276,32;Cartão de débito;Online;476,42;276,32;200,1;0,42
105835;2025-11-07;C2196;17;23;5;316,4;0,1;189,84;PIX;Online;1423,8;949,2;474,6;0,3333
105836;2026-02-16;C2311;3;13;2;36,69;0,0;16,51;Cartão de crédito;Marketplace;73,38;33,02;40,36;0,55
105837;2025-12-01;C2406;10;14;3;234,12;0,0;121,74;Boleto;Marketplace;702,36;365,22;337,14;0,48
105838;2025-01-14;C1767;15;3;3;1834,67;0,15;1431,04;Cartão de crédito;Online;4678,41;4293,12;385,29;0,0824
105839;2026-05-12;C1194;6;19;1;211,38;0,1;105,69;Boleto;Online;190,24;105,69;84,55;0,4444
105840;2026-01-20;C2368;14;19;2;3302,21;0,05;2377,59;PIX;Marketplace;6274,2;4755,18;1519,02;0,2421
105841;2026-03-28;C2128;13;20;2;398,24;0,15;230,98;Cartão de débito;Online;677,01;461,96;215,05;0,3176
105842;2025-07-11;C2264;14;15;1;3762,16;0,0;2708,76;Cartão de crédito;Marketplace;3762,16;2708,76;1053,4;0,28
105843;2025-02-23;C2293;16;18;4;472,02;0,05;259,61;Boleto;Online;1793,68;1038,44;755,24;0,4211
105844;2025-12-29;C2164;2;13;2;657,44;0,1;440,48;Cartão de crédito;Marketplace;1183,39;880,96;302,43;0,2556
105845;2025-01-16;C2434;2;2;3;929,52;0,15;622,78;PIX;Marketplace;2370,28;1868,34;501,94;0,2118
105846;2025-03-13;C0765;3;14;3;71,32;0,15;32,09;PIX;Marketplace;181,87;96,27;85,6;0,4707
105847;2026-04-14;C1254;6;18;1;57,39;0,05;28,7;Cartão de débito;Online;54,52;28,7;25,82;0,4736
105848;2026-01-16;C1608;12;16;5;1751,94;0,2;1191,32;Boleto;Online;7007,76;5956,6;1051,16;0,15
105849;2025-01-11;C0399;11;4;1;1823,3;0,1;1239,84;Cartão de débito;Marketplace;1640,97;1239,84;401,13;0,2444
105850;2026-03-04;C1617;12;11;2;2247,56;0,05;1528,34;PIX;Online;4270,36;3056,68;1213,68;0,2842
105851;2025-01-22;C2095;11;2;3;1430,27;0,1;972,58;PIX;Marketplace;3861,73;2917,74;943,99;0,2444
105852;2026-05-03;C2347;5;7;2;448,65;0,0;291,62;PIX;Marketplace;897,3;583,24;314,06;0,35
105853;2025-08-20;C1891;2;21;1;958,69;0,05;642,32;Cartão de débito;Marketplace;910,76;642,32;268,44;0,2947
105854;2025-03-26;C2321;13;26;2;471,3;0,1;273,35;Cartão de crédito;Online;848,34;546,7;301,64;0,3556
105855;2026-04-12;C1731;13;4;3;194,24;0,0;112,66;PIX;Online;582,72;337,98;244,74;0,42
105856;2025-08-22;C0690;2;11;1;342,84;0,1;229,7;Cartão de débito;Marketplace;308,56;229,7;78,86;0,2556
105857;2025-05-17;C0961;10;13;1;141,49;0,1;73,57;Cartão de crédito;Online;127,34;73,57;53,77;0,4223
105858;2025-01-08;C2201;1;24;1;997,69;0,05;638,52;Cartão de débito;Marketplace;947,81;638,52;309,29;0,3263
105859;2025-08-01;C1265;14;24;1;5300,71;0,1;3816,51;Boleto;Marketplace;4770,64;3816,51;954,13;0,2
105860;2026-01-09;C1708;13;20;1;485,05;0,15;281,33;Boleto;Online;412,29;281,33;130,96;0,3176
105861;2025-02-11;C0129;4;14;1;1220,61;0,05;854,43;PIX;Online;1159,58;854,43;305,15;0,2632
105862;2025-12-02;C1922;17;19;3;705,61;0,0;423,37;PIX;Marketplace;2116,83;1270,11;846,72;0,4
105863;2025-12-08;C1860;1;17;1;691,87;0,0;442,8;Boleto;Marketplace;691,87;442,8;249,07;0,36
105864;2025-10-16;C2173;17;14;4;709,93;0,0;425,96;Cartão de crédito;Marketplace;2839,72;1703,84;1135,88;0,4
105865;2026-03-14;C1665;2;16;1;995,78;0,05;667,17;Cartão de crédito;Marketplace;945,99;667,17;278,82;0,2947
105866;2025-02-06;C0016;15;27;3;2626,69;0,05;2048,82;Cartão de débito;Marketplace;7486,07;6146,46;1339,61;0,1789
105867;2026-03-15;C2197;16;14;2;245,25;0,1;134,89;PIX;Online;441,45;269,78;171,67;0,3889
105868;2025-08-14;C2039;16;7;4;348,14;0,05;191,48;PIX;Online;1322,93;765,92;557,01;0,421
105869;2025-08-23;C1129;7;22;1;730,42;0,0;452,86;Cartão de crédito;Marketplace;730,42;452,86;277,56;0,38
105870;2025-07-08;C1562;7;7;1;352,03;0,1;218,26;Cartão de crédito;Marketplace;316,83;218,26;98,57;0,3111
105871;2025-11-16;C1577;17;23;3;484,07;0,0;290,44;PIX;Online;1452,21;871,32;580,89;0,4
105872;2025-07-31;C0823;11;19;1;977,23;0,1;664,52;Cartão de débito;Marketplace;879,51;664,52;214,99;0,2444
105873;2025-04-27;C0448;10;9;4;366,94;0,0;190,81;PIX;Marketplace;1467,76;763,24;704,52;0,48
105874;2025-11-01;C1257;5;25;1;1030,44;0,1;669,79;Cartão de débito;Online;927,4;669,79;257,61;0,2778
105875;2025-04-23;C1977;1;2;2;353,3;0,1;226,11;Cartão de débito;Online;635,94;452,22;183,72;0,2889
105876;2026-06-19;C2238;11;27;1;1915,2;0,2;1302,34;PIX;Online;1532,16;1302,34;229,82;0,15
105877;2025-08-09;C1287;17;9;2;576,56;0,0;345,94;Boleto;Marketplace;1153,12;691,88;461,24;0,4
105878;2025-10-08;C0114;3;12;3;35,62;0,05;16,03;Boleto;Online;101,52;48,09;53,43;0,5263
105879;2025-12-22;C1669;8;11;1;186,72;0,05;102,7;Boleto;Online;177,38;102,7;74,68;0,421
105880;2025-09-06;C1185;6;11;1;115,76;0,0;57,88;PIX;Marketplace;115,76;57,88;57,88;0,5
105881;2025-11-17;C0320;4;8;2;2398,21;0,0;1678,75;PIX;Online;4796,42;3357,5;1438,92;0,3
105882;2026-03-19;C0971;6;2;1;100,22;0,0;50,11;Cartão de crédito;Marketplace;100,22;50,11;50,11;0,5
105883;2026-01-25;C1032;12;23;2;911,15;0,0;619,58;Cartão de débito;Marketplace;1822,3;1239,16;583,14;0,32
105884;2025-07-03;C0083;11;16;1;975,06;0,1;663,04;Boleto;Online;877,55;663,04;214,51;0,2444
105885;2025-11-02;C0314;16;2;1;337,02;0,0;185,36;PIX;Online;337,02;185,36;151,66;0,45
105886;2025-07-26;C1095;15;7;1;2965,59;0,0;2313,16;Cartão de crédito;Marketplace;2965,59;2313,16;652,43;0,22
105887;2026-01-19;C1974;17;15;2;559,89;0,0;335,93;Cartão de crédito;Marketplace;1119,78;671,86;447,92;0,4
105888;2025-04-12;C1146;11;13;2;1504,92;0,05;1023,35;Cartão de débito;Marketplace;2859,35;2046,7;812,65;0,2842
105889;2026-01-28;C2249;5;20;1;1072,06;0,0;696,84;Boleto;Online;1072,06;696,84;375,22;0,35
105890;2025-02-20;C2192;6;19;1;228,96;0,05;114,48;Boleto;Marketplace;217,51;114,48;103,03;0,4737
105891;2025-05-24;C1919;6;26;2;245,81;0,1;122,91;Cartão de crédito;Marketplace;442,46;245,82;196,64;0,4444
105892;2025-11-16;C1578;14;14;1;3691,35;0,0;2657,77;Cartão de crédito;Marketplace;3691,35;2657,77;1033,58;0,28
105893;2025-09-25;C1465;14;11;2;2935,32;0,1;2113,43;Cartão de crédito;Marketplace;5283,58;4226,86;1056,72;0,2
105894;2025-08-05;C0217;1;5;1;645,09;0,1;412,86;Cartão de débito;Marketplace;580,58;412,86;167,72;0,2889
105895;2025-06-20;C0847;7;10;2;316,49;0,05;196,22;Cartão de crédito;Marketplace;601,33;392,44;208,89;0,3474
105896;2025-05-30;C1581;5;25;3;531,95;0,0;345,77;Cartão de débito;Marketplace;1595,85;1037,31;558,54;0,35
105897;2025-12-02;C0577;5;15;1;957,62;0,1;622,45;PIX;Online;861,86;622,45;239,41;0,2778
105898;2025-12-19;C0857;12;4;4;1714,0;0,15;1165,52;PIX;Marketplace;5827,6;4662,08;1165,52;0,2
105899;2025-07-19;C1421;17;2;3;511,18;0,0;306,71;Cartão de crédito;Marketplace;1533,54;920,13;613,41;0,4
105900;2025-01-27;C2499;12;16;2;1971,86;0,0;1340,86;Cartão de crédito;Marketplace;3943,72;2681,72;1262,0;0,32
105901;2025-09-22;C0993;15;22;1;4409,84;0,0;3439,68;Cartão de crédito;Online;4409,84;3439,68;970,16;0,22
105902;2026-03-21;C1504;5;4;1;917,19;0,2;596,17;Cartão de débito;Marketplace;733,75;596,17;137,58;0,1875
105903;2025-06-27;C1754;9;3;1;318,11;0,05;200,41;Cartão de débito;Online;302,2;200,41;101,79;0,3368
105904;2026-06-18;C1064;5;7;1;1050,94;0,1;683,11;Cartão de débito;Marketplace;945,85;683,11;262,74;0,2778
105905;2026-01-12;C2304;9;17;2;194,69;0,0;122,65;PIX;Marketplace;389,38;245,3;144,08;0,37
105906;2025-06-30;C2444;4;15;1;1390,4;0,05;973,28;PIX;Online;1320,88;973,28;347,6;0,2632
105907;2026-06-12;C2102;7;2;2;613,45;0,0;380,34;Cartão de débito;Online;1226,9;760,68;466,22;0,38
