id_pedido,data_pedido,id_cliente,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,estado,regiao,forma_pagamento,canal
105756,2025-09-15,C2191,Cadeira,Escritório,2,1326.82,0.05,928.77,AC,Norte,Cartão de débito,Marketplace
105757,2025-08-28,C1368,Teclado,Eletrônicos,1,241.18,0.05,144.71,RO,Norte,Boleto,Marketplace
105758,2026-06-02,C1807,Luminária,Escritório,1,176.49,0.1,91.77,AL,Nordeste,,Marketplace
105759,2025-05-26,C0471,Aspirador,Casa,1,1361.06,0.2,911.91,RS,Sul,Cartão de débito,Online
105760,2025-12-04,C1336,Mouse,Eletrônicos,1,474.56,0.2,275.24,PE,Nordeste,Cartão de crédito,Marketplace
105761,2025-08-12,C0267,Monitor,Eletrônicos,1,1074.4,0.1,730.59,RN,Nordeste,PIX,Online
105762,2025-11-27,C1713,Luminária,Escritório,2,374.32,0.1,194.65,BA,Nordeste,Boleto,Marketplace
105763,2026-05-06,C2016,Liquidificador,Casa,1,267.8,0,168.71,AC,Norte,Cartão de débito,Online
105764,2025-03-31,C0105,Aspirador,Casa,1,1220.67,0.1,817.85,PR,Sul,Boleto,Marketplace
105765,2026-01-11,C1728,Suporte para Monitor,Escritório,2,574.62,0.1,316.04,AL,Nordeste,Boleto,Online
105766,2025-08-27,C0877,Air Fryer,Casa,4,608.42,0.1,389.39,SE,Nordeste,PIX,Marketplace
105767,2025-02-04,C2289,Teclado,Eletrônicos,1,509.79,0.15,305.87,AC,Norte,Cartão de crédito,Online
105768,2025-01-13,C0893,Monitor,Eletrônicos,2,2346.26,0,1595.46,AC,Norte,Cartão de débito,Marketplace
105769,2025-07-07,C1956,Carregador,Acessórios,2,72.67,0.15,36.34,RS,Sul,Cartão de débito,Online
105770,2025-03-23,C0045,Cafeteira,Casa,1,594.57,0.15,386.47,RO,Norte,PIX,Online
105771,2025-10-01,C1946,Carregador,Acessórios,1,151.64,0.1,75.82,AM,Norte,Boleto,Marketplace
105772,2026-05-28,C2014,Mesa,Escritório,2,1807.01,0.05,1228.77,MS,Centro-Oeste,Boleto,Online
105773,2025-10-27,C2453,Teclado,Eletrônicos,1,742.17,0.1,445.3,CE,Nordeste,Boleto,Online
105774,2026-01-20,C2413,Monitor,Eletrônicos,2,2392.1,0.1,1626.63,AM,Norte,PIX,Online
105775,2025-07-29,C0545,Notebook,Eletrônicos,2,4847.13,0.2,3489.93,RN,Nordeste,Boleto,Marketplace
105776,2025-01-19,C0086,Mouse,Eletrônicos,1,475.67,0.15,275.89,MA,Nordeste,Cartão de crédito,Online
105777,2025-11-21,C0573,Monitor,Eletrônicos,1,873.95,0.1,594.29,MG,Sudeste,Boleto,Marketplace
105778,2025-04-08,C0914,Mesa,Escritório,1,684.45,0.05,465.43,DF,Centro-Oeste,PIX,Marketplace
105779,2025-02-24,C1019,Luminária,Escritório,2,281.74,0.05,146.5,RO,Norte,Cartão de crédito,Online
105780,2025-06-18,C2420,Aspirador,Casa,1,626.28,0,419.61,GO,Centro-Oeste,Boleto,Marketplace
105781,2025-03-13,C0588,Suporte para Monitor,Escritório,2,383.9,0.05,211.15,RN,Nordeste,Cartão de débito,Online
105782,2025-12-10,C1229,Cafeteira,Casa,2,604.03,0,392.62,PE,Nordeste,Cartão de débito,Online
105783,2025-07-22,C2098,Mesa,Escritório,2,1494.33,0,1016.14,TO,Norte,PIX,Online
105784,2025-07-02,C0207,Smartphone,Eletrônicos,1,4063.85,0.05,3169.8,MG,Sudeste,PIX,Online
105785,2025-06-29,C1146,Notebook,Eletrônicos,1,4870.92,0,3507.06,RN,Nordeste,PIX,Online
105786,2026-05-18,C1017,Air Fryer,Casa,1,443.19,0.1,283.64,PR,Sul,PIX,Online
105787,2026-03-27,C0508,Liquidificador,Casa,3,394.73,0.05,248.68,TO,Norte,Boleto,Online
105788,2026-05-07,C1922,Smartphone,Eletrônicos,2,4708.23,0.1,3672.42,AC,Norte,PIX,Online
105789,2025-04-11,C0144,Headset,Eletrônicos,3,521.26,0.05,323.18,PE,Nordeste,Cartão de débito,Online
105790,2025-03-30,C1967,Cadeira,Escritório,2,2469.12,0.1,1728.38,PI,Nordeste,Boleto,Online
105791,2025-08-19,C0589,Smartphone,Eletrônicos,1,1241.47,0.15,968.35,PE,Nordeste,Boleto,Online
105792,2025-11-23,C0378,Luminária,Escritório,2,205.49,0.05,106.85,PE,Nordeste,PIX,Marketplace
105793,2026-03-11,C1297,Monitor,Eletrônicos,4,1656.32,0.1,1126.3,AP,Norte,Boleto,Online
105794,2026-03-29,C2096,Cafeteira,Casa,1,950.77,0.05,618.0,PA,Norte,Boleto,Online
105795,2025-03-09,C2357,Headset,Eletrônicos,2,875.56,0.15,542.85,AM,Norte,Cartão de crédito,Marketplace
105796,2026-05-05,C0005,Suporte para Monitor,Escritório,2,476.05,0.05,261.83,SP,Sudeste,Cartão de crédito,Online
105797,2026-03-26,C2366,Headset,Eletrônicos,3,731.15,0.1,453.31,CE,Nordeste,PIX,Online
105798,2026-06-02,C1189,Cabo USB,Acessórios,4,20.01,0.2,9.0,BA,Nordeste,Boleto,Online
105799,2025-10-21,C1736,Luminária,Escritório,3,188.96,0.05,98.26,AC,Norte,Cartão de crédito,Marketplace
105800,2026-06-08,C1993,Liquidificador,Casa,2,409.07,0,257.71,SC,Sul,Cartão de crédito,Online
105801,2025-06-20,C1549,Mouse,Eletrônicos,2,471.22,0.05,273.31,SP,Sudeste,Cartão de débito,Marketplace
105802,2026-01-17,C2012,Mesa,Escritório,1,1657.81,0,1127.31,PI,Nordeste,Boleto,Marketplace
105803,2025-01-05,C2376,Cafeteira,Casa,1,947.24,0.05,615.71,RS,Sul,Cartão de crédito,Online
105804,2025-05-13,C0615,Air Fryer,Casa,1,984.93,0.05,630.36,PE,Nordeste,Cartão de crédito,Online
105805,2026-03-08,C1611,Headset,Eletrônicos,1,328.9,0.1,203.92,AC,Norte,Cartão de crédito,Marketplace
105806,2026-01-14,C1817,Cadeira,Escritório,1,1072.94,0.05,751.06,PA,Norte,Boleto,Marketplace
105807,2025-05-29,C1038,Headset,Eletrônicos,1,471.35,0,292.24,MT,Centro-Oeste,Cartão de débito,Online
105808,2025-03-13,C0250,Hub USB,Acessórios,1,136.11,0.05,74.86,RO,Norte,Boleto,Marketplace
105809,2026-04-16,C2407,Teclado,Eletrônicos,1,522.1,0.05,313.26,PI,Nordeste,Cartão de débito,Online
105810,2025-09-09,C2071,Cafeteira,Casa,1,395.92,0.05,257.35,AL,Nordeste,Cartão de débito,Marketplace
105811,2026-06-27,C0613,Carregador,Acessórios,1,74.55,0.05,37.27,MT,Centro-Oeste,Boleto,Online
105812,2025-12-23,C0740,Suporte para Monitor,Escritório,2,224.74,0,123.61,RR,Norte,Cartão de débito,Marketplace
105813,2025-08-27,C1475,Hub USB,Acessórios,1,207.55,0.05,114.15,RN,Nordeste,PIX,Marketplace
105814,2025-07-21,C0855,Notebook,Eletrônicos,4,3117.78,0.15,2244.8,AP,Norte,PIX,Online
105815,2026-04-20,C0631,Suporte para Monitor,Escritório,5,177.13,0.1,97.42,AL,Nordeste,Cartão de débito,Online
105816,2026-04-06,C1656,Monitor,Eletrônicos,1,2033.8,0.05,1382.98,AP,Norte,Boleto,Marketplace
105817,2026-05-09,C0309,Air Fryer,Casa,1,347.33,0.1,222.29,PB,Nordeste,Boleto,Marketplace
105818,2026-05-29,C2352,Luminária,Escritório,3,152.86,0,79.49,RS,Sul,Boleto,Marketplace
105819,2026-03-11,C0647,Monitor,Eletrônicos,4,952.51,0,647.71,RO,Norte,Cartão de débito,Online
105820,2025-10-14,C2278,Mouse,Eletrônicos,2,289.2,0.05,167.74,ES,Sudeste,PIX,Online
105821,2026-02-07,C0333,Luminária,Escritório,1,265.7,0,138.16,BA,Nordeste,PIX,Marketplace
105822,2025-09-28,C1914,Headset,Eletrônicos,1,302.92,0.05,187.81,PI,Nordeste,Cartão de débito,Marketplace
105823,2025-11-27,C0142,Carregador,Acessórios,1,77.97,0.15,38.98,RO,Norte,PIX,Online
105824,2025-12-30,C2150,Carregador,Acessórios,2,208.42,0,104.21,DF,Centro-Oeste,Boleto,Marketplace
105825,2025-10-02,C1283,Headset,Eletrônicos,2,847.33,0,525.34,PE,Nordeste,Cartão de crédito,Marketplace
105826,2026-04-24,C0916,Carregador,Acessórios,1,171.47,0.05,85.73,BA,Nordeste,PIX,Marketplace
105827,2026-01-26,C1203,Air Fryer,Casa,2,574.23,0.1,367.51,PI,Nordeste,Boleto,Marketplace
105828,2025-05-26,C0613,Cabo USB,Acessórios,1,75.81,0,34.11,RN,Nordeste,Cartão de crédito,Marketplace
105829,2025-08-31,C0140,Air Fryer,Casa,1,647.74,0,414.55,AP,Norte,PIX,Online
105830,2026-03-06,C1927,Hub USB,Acessórios,2,232.43,0.1,127.84,BA,Nordeste,Cartão de crédito,Marketplace
105831,2025-09-16,C1468,Teclado,Eletrônicos,1,487.86,0.1,292.72,PA,Norte,Cartão de crédito,Online
105832,2026-06-13,C0289,Luminária,Escritório,1,386.1,0,200.77,MA,Nordeste,Cartão de crédito,Online
105833,2026-02-17,C0332,Notebook,Eletrônicos,4,3780.82,0.15,2722.19,PB,Nordeste,Cartão de débito,Online
105834,2025-09-22,C1050,Mouse,Eletrônicos,1,476.42,0,276.32,RS,Sul,Cartão de débito,Online
105835,2025-11-07,C2196,Teclado,Eletrônicos,5,316.4,0.1,189.84,RS,Sul,PIX,Online
105836,2026-02-16,C2311,Cabo USB,Acessórios,2,36.69,0,16.51,MT,Centro-Oeste,Cartão de crédito,Marketplace
105837,2025-12-01,C2406,Luminária,Escritório,3,234.12,0,121.74,PA,Norte,Boleto,Marketplace
105838,2025-01-14,C1767,Smartphone,Eletrônicos,3,1834.67,0.15,1431.04,AM,Norte,Cartão de crédito,Online
105839,2026-05-12,C1194,Carregador,Acessórios,1,211.38,0.1,105.69,RJ,Sudeste,Boleto,Online
105840,2026-01-20,C2368,Notebook,Eletrônicos,2,3302.21,0.05,2377.59,RJ,Sudeste,PIX,Marketplace
105841,2026-03-28,C2128,Mouse,Eletrônicos,2,398.24,0.15,230.98,RN,Nordeste,Cartão de débito,Online
105842,2025-07-11,C2264,Notebook,Eletrônicos,1,3762.16,0,2708.76,PB,Nordeste,Cartão de crédito,Marketplace
105843,2025-02-23,C2293,Suporte para Monitor,Escritório,4,472.02,0.05,259.61,PR,Sul,Boleto,Online
105844,2025-12-29,C2164,Aspirador,Casa,2,657.44,0.1,440.48,MT,Centro-Oeste,Cartão de crédito,Marketplace
105845,2025-01-16,C2434,Aspirador,Casa,3,929.52,0.15,622.78,AL,Nordeste,PIX,Marketplace
105846,2025-03-13,C0765,Cabo USB,Acessórios,3,71.32,0.15,32.09,PA,Norte,PIX,Marketplace
105847,2026-04-14,C1254,Carregador,Acessórios,1,57.39,0.05,28.7,PR,Sul,Cartão de débito,Online
105848,2026-01-16,C1608,Monitor,Eletrônicos,5,1751.94,0.2,1191.32,PE,Nordeste,Boleto,Online
105849,2025-01-11,C0399,Mesa,Escritório,1,1823.3,0.1,1239.84,AP,Norte,Cartão de débito,Marketplace
105850,2026-03-04,C1617,Monitor,Eletrônicos,2,2247.56,0.05,1528.34,MG,Sudeste,PIX,Online
105851,2025-01-22,C2095,Mesa,Escritório,3,1430.27,0.1,972.58,AL,Nordeste,PIX,Marketplace
105852,2026-05-03,C2347,Cafeteira,Casa,2,448.65,0,291.62,DF,Centro-Oeste,PIX,Marketplace
105853,2025-08-20,C1891,Aspirador,Casa,1,958.69,0.05,642.32,RO,Norte,Cartão de débito,Marketplace
105854,2025-03-26,C2321,Mouse,Eletrônicos,2,471.3,0.1,273.35,SP,Sudeste,Cartão de crédito,Online
105855,2026-04-12,C1731,Mouse,Eletrônicos,3,194.24,0,112.66,AP,Norte,PIX,Online
105856,2025-08-22,C0690,Aspirador,Casa,1,342.84,0.1,229.7,MG,Sudeste,Cartão de débito,Marketplace
105857,2025-05-17,C0961,Luminária,Escritório,1,141.49,0.1,73.57,MT,Centro-Oeste,Cartão de crédito,Online
105858,2025-01-08,C2201,Air Fryer,Casa,1,997.69,0.05,638.52,SC,Sul,Cartão de débito,Marketplace
105859,2025-08-01,C1265,Notebook,Eletrônicos,1,5300.71,0.1,3816.51,SC,Sul,Boleto,Marketplace
105860,2026-01-09,C1708,Mouse,Eletrônicos,1,485.05,0.15,281.33,RN,Nordeste,Boleto,Online
105861,2025-02-11,C0129,Cadeira,Escritório,1,1220.61,0.05,854.43,PA,Norte,PIX,Online
105862,2025-12-02,C1922,Teclado,Eletrônicos,3,705.61,0,423.37,RJ,Sudeste,PIX,Marketplace
105863,2025-12-08,C1860,Air Fryer,Casa,1,691.87,0,442.8,PI,Nordeste,Boleto,Marketplace
105864,2025-10-16,C2173,Teclado,Eletrônicos,4,709.93,0,425.96,PA,Norte,Cartão de crédito,Marketplace
105865,2026-03-14,C1665,Aspirador,Casa,1,995.78,0.05,667.17,PE,Nordeste,Cartão de crédito,Marketplace
105866,2025-02-06,C0016,Smartphone,Eletrônicos,3,2626.69,0.05,2048.82,TO,Norte,Cartão de débito,Marketplace
105867,2026-03-15,C2197,Suporte para Monitor,Escritório,2,245.25,0.1,134.89,PA,Norte,PIX,Online
105868,2025-08-14,C2039,Suporte para Monitor,Escritório,4,348.14,0.05,191.48,DF,Centro-Oeste,PIX,Online
105869,2025-08-23,C1129,Headset,Eletrônicos,1,730.42,0,452.86,RR,Norte,Cartão de crédito,Marketplace
105870,2025-07-08,C1562,Headset,Eletrônicos,1,352.03,0.1,218.26,DF,Centro-Oeste,Cartão de crédito,Marketplace
105871,2025-11-16,C1577,Teclado,Eletrônicos,3,484.07,0,290.44,RS,Sul,PIX,Online
105872,2025-07-31,C0823,Mesa,Escritório,1,977.23,0.1,664.52,RJ,Sudeste,Cartão de débito,Marketplace
105873,2025-04-27,C0448,Luminária,Escritório,4,366.94,0,190.81,GO,Centro-Oeste,PIX,Marketplace
105874,2025-11-01,C1257,Cafeteira,Casa,1,1030.44,0.1,669.79,SE,Nordeste,Cartão de débito,Online
105875,2025-04-23,C1977,Air Fryer,Casa,2,353.3,0.1,226.11,AL,Nordeste,Cartão de débito,Online
105876,2026-06-19,C2238,Mesa,Escritório,1,1915.2,0.2,1302.34,TO,Norte,PIX,Online
105877,2025-08-09,C1287,Teclado,Eletrônicos,2,576.56,0,345.94,GO,Centro-Oeste,Boleto,Marketplace
105878,2025-10-08,C0114,Cabo USB,Acessórios,3,35.62,0.05,16.03,MS,Centro-Oeste,Boleto,Online
105879,2025-12-22,C1669,Hub USB,Acessórios,1,186.72,0.05,102.7,MG,Sudeste,Boleto,Online
105880,2025-09-06,C1185,Carregador,Acessórios,1,115.76,0,57.88,MG,Sudeste,PIX,Marketplace
105881,2025-11-17,C0320,Cadeira,Escritório,2,2398.21,0,1678.75,ES,Sudeste,PIX,Online
105882,2026-03-19,C0971,Carregador,Acessórios,1,100.22,0,50.11,AL,Nordeste,Cartão de crédito,Marketplace
105883,2026-01-25,C1032,Monitor,Eletrônicos,2,911.15,0,619.58,RS,Sul,Cartão de débito,Marketplace
105884,2025-07-03,C0083,Mesa,Escritório,1,975.06,0.1,663.04,PE,Nordeste,Boleto,Online
105885,2025-11-02,C0314,Suporte para Monitor,Escritório,1,337.02,0,185.36,AL,Nordeste,PIX,Online
105886,2025-07-26,C1095,Smartphone,Eletrônicos,1,2965.59,0,2313.16,DF,Centro-Oeste,Cartão de crédito,Marketplace
105887,2026-01-19,C1974,Teclado,Eletrônicos,2,559.89,0,335.93,PB,Nordeste,Cartão de crédito,Marketplace
105888,2025-04-12,C1146,Mesa,Escritório,2,1504.92,0.05,1023.35,MT,Centro-Oeste,Cartão de débito,Marketplace
105889,2026-01-28,C2249,Cafeteira,Casa,1,1072.06,0,696.84,RN,Nordeste,Boleto,Online
105890,2025-02-20,C2192,Carregador,Acessórios,1,228.96,0.05,114.48,RJ,Sudeste,Boleto,Marketplace
105891,2025-05-24,C1919,Carregador,Acessórios,2,245.81,0.1,122.91,SP,Sudeste,Cartão de crédito,Marketplace
105892,2025-11-16,C1578,Notebook,Eletrônicos,1,3691.35,0,2657.77,PA,Norte,Cartão de crédito,Marketplace
105893,2025-09-25,C1465,Notebook,Eletrônicos,2,2935.32,0.1,2113.43,MG,Sudeste,Cartão de crédito,Marketplace
105894,2025-08-05,C0217,Air Fryer,Casa,1,645.09,0.1,412.86,BA,Nordeste,Cartão de débito,Marketplace
105895,2025-06-20,C0847,Headset,Eletrônicos,2,316.49,0.05,196.22,MA,Nordeste,Cartão de crédito,Marketplace
105896,2025-05-30,C1581,Cafeteira,Casa,3,531.95,0,345.77,SE,Nordeste,Cartão de débito,Marketplace
105897,2025-12-02,C0577,Cafeteira,Casa,1,957.62,0.1,622.45,PB,Nordeste,PIX,Online
105898,2025-12-19,C0857,Monitor,Eletrônicos,4,1714.0,0.15,1165.52,AP,Norte,PIX,Marketplace
105899,2025-07-19,C1421,Teclado,Eletrônicos,3,511.18,0,306.71,AL,Nordeste,Cartão de crédito,Marketplace
105900,2025-01-27,C2499,Monitor,Eletrônicos,2,1971.86,0,1340.86,PE,Nordeste,Cartão de crédito,Marketplace
105901,2025-09-22,C0993,Smartphone,Eletrônicos,1,4409.84,0,3439.68,RR,Norte,Cartão de crédito,Online
105902,2026-03-21,C1504,Cafeteira,Casa,1,917.19,0.2,596.17,AP,Norte,Cartão de débito,Marketplace
105903,2025-06-27,C1754,Liquidificador,Casa,1,318.11,0.05,200.41,AM,Norte,Cartão de débito,Online
105904,2026-06-18,C1064,Cafeteira,Casa,1,1050.94,0.1,683.11,DF,Centro-Oeste,Cartão de débito,Marketplace
105905,2026-01-12,C2304,Liquidificador,Casa,2,194.69,0,122.65,PI,Nordeste,PIX,Marketplace
105906,2025-06-30,C2444,Cadeira,Escritório,1,1390.4,0.05,973.28,PB,Nordeste,PIX,Online
105907,2026-06-12,C2102,Headset,Eletrônicos,2,613.45,0,380.34,AL,Nordeste,Cartão de débito,Online
105908,2026-05-18,C1671,Luminária,Escritório,1,327.19,0,170.14,RJ,Sudeste,Cartão de crédito,Online
105909,2025-05-11,C0293,Headset,Eletrônicos,1,633.01,0.15,392.47,GO,Centro-Oeste,Boleto,Marketplace
105910,2025-09-26,C0732,Cafeteira,Casa,1,487.24,0.05,316.71,TO,Norte,PIX,Marketplace
105911,2026-04-10,C1182,Cadeira,Escritório,2,1552.76,0.1,1086.93,DF,Centro-Oeste,Boleto,Online
105912,2026-01-06,C0618,Mouse,Eletrônicos,1,200.27,0,116.16,RS,Sul,PIX,Online
105913,2025-06-27,C0263,Cadeira,Escritório,1,1480.37,0.1,1036.26,CE,Nordeste,Boleto,Marketplace
105914,2026-03-19,C2182,Notebook,Eletrônicos,2,4741.12,0.1,3413.61,AC,Norte,Cartão de débito,Marketplace
105915,2025-04-15,C1467,Hub USB,Acessórios,1,150.6,0.15,82.83,SP,Sudeste,Cartão de crédito,Online
105916,2025-08-07,C0083,Monitor,Eletrônicos,1,2302.28,0.1,1565.55,RS,Sul,PIX,Marketplace
105917,2025-07-03,C0396,Teclado,Eletrônicos,3,392.26,0.05,235.36,PR,Sul,Cartão de débito,Online
105918,2025-09-23,C0405,Mesa,Escritório,1,602.5,0,409.7,TO,Norte,Cartão de débito,Online
105919,2025-05-11,C0467,Luminária,Escritório,1,182.22,0.15,94.75,ES,Sudeste,PIX,Online
105920,2025-11-26,C0511,Aspirador,Casa,3,740.96,0.05,496.44,SE,Nordeste,Boleto,Online
105921,2025-05-08,C1446,Smartphone,Eletrônicos,2,1401.68,0,1093.31,MT,Centro-Oeste,PIX,Online
105922,2025-06-29,C1611,Cafeteira,Casa,1,555.33,0,360.96,DF,Centro-Oeste,Cartão de crédito,Online
105923,2026-02-01,C2305,Cafeteira,Casa,2,286.55,0.15,186.26,MA,Nordeste,Boleto,Online
105924,2025-09-11,C0721,Cabo USB,Acessórios,1,63.86,0.05,28.74,MA,Nordeste,PIX,Online
105925,2026-04-26,C1791,Cabo USB,Acessórios,2,32.93,0.05,14.82,SC,Sul,Cartão de débito,Marketplace
105926,2025-10-19,C0090,Luminária,Escritório,5,266.65,0,138.66,DF,Centro-Oeste,Boleto,Online
105927,2025-01-13,C1974,Mesa,Escritório,2,1098.6,0.15,747.05,RN,Nordeste,Cartão de débito,Online
105928,2025-10-25,C2302,Teclado,Eletrônicos,4,737.84,0.05,442.7,RN,Nordeste,Cartão de crédito,Online
105929,2025-03-27,C2452,Air Fryer,Casa,2,306.15,0,195.94,RJ,Sudeste,PIX,Marketplace
105930,2026-05-22,C1339,Teclado,Eletrônicos,1,377.52,0,226.51,SE,Nordeste,Cartão de débito,Marketplace
105931,2025-07-27,C0680,Cafeteira,Casa,3,234.26,0.05,152.27,TO,Norte,Boleto,Marketplace
105932,2026-05-29,C1773,Luminária,Escritório,3,379.27,0.05,197.22,MT,Centro-Oeste,,Online
105933,2025-04-02,C1578,Smartphone,Eletrônicos,1,1268.11,0.1,989.13,RO,Norte,Boleto,Marketplace
105934,2025-11-09,C1037,Smartphone,Eletrônicos,3,1826.98,0.1,1425.04,RN,Nordeste,PIX,Marketplace
105935,2025-03-22,C0075,Cafeteira,Casa,1,638.95,0,415.32,MG,Sudeste,Cartão de débito,Online
105936,2026-04-18,C1354,Mouse,Eletrônicos,2,97.43,0.15,56.51,MT,Centro-Oeste,PIX,Marketplace
105937,2025-07-13,C1359,Cabo USB,Acessórios,3,43.95,0,19.78,SC,Sul,Cartão de débito,Online
105938,2025-10-11,C1366,Aspirador,Casa,1,376.78,0,252.44,MT,Centro-Oeste,Boleto,Online
105939,2025-05-23,C0021,Luminária,Escritório,2,366.52,0,190.59,MG,Sudeste,PIX,Online
105940,2025-11-21,C0509,Teclado,Eletrônicos,2,311.39,0,186.83,SP,Sudeste,PIX,Online
105941,2025-01-15,C0325,Mesa,Escritório,2,1479.2,0.05,1005.86,PE,Nordeste,Cartão de débito,Marketplace
105942,2026-03-01,C1044,Air Fryer,Casa,1,427.84,0.1,273.82,CE,Nordeste,Boleto,Online
105943,2025-10-01,C0898,Cadeira,Escritório,2,1979.6,0,1385.72,MA,Nordeste,Cartão de débito,Marketplace
105944,2025-10-24,C0519,Notebook,Eletrônicos,1,4379.04,0,3152.91,CE,Nordeste,PIX,Online
105945,2025-08-31,C2340,Mesa,Escritório,2,1716.04,0.1,1166.91,RN,Nordeste,PIX,Online
105946,2026-03-19,C2061,Cabo USB,Acessórios,3,21.53,0,9.69,AM,Norte,Cartão de crédito,Online
105947,2025-11-11,C1574,Mouse,Eletrônicos,1,473.01,0.15,274.35,AP,Norte,Cartão de crédito,Marketplace
105948,2025-06-15,C0033,Notebook,Eletrônicos,2,5447.23,0.05,3922.01,SP,Sudeste,Boleto,Online
105949,2025-04-14,C1304,Mesa,Escritório,2,519.68,0,353.38,RS,Sul,Cartão de débito,Online
105950,2025-02-26,C0555,Cabo USB,Acessórios,2,48.02,0,21.61,PI,Nordeste,Boleto,Online
105951,2025-02-22,C1264,Suporte para Monitor,Escritório,3,217.83,0.1,119.81,PB,Nordeste,Boleto,Online
105952,2025-07-23,C1914,Mesa,Escritório,1,621.37,0.1,422.53,MA,Nordeste,Cartão de débito,Online
105953,2025-01-26,C0031,Air Fryer,Casa,1,908.09,0,581.18,RN,Nordeste,Boleto,Marketplace
105954,2025-09-15,C0276,Cabo USB,Acessórios,1,92.5,0,41.62,ES,Sudeste,PIX,Online
105955,2026-05-31,C0929,Luminária,Escritório,2,395.82,0.1,205.83,RO,Norte,PIX,Online
105956,2026-02-27,C1771,Mouse,Eletrônicos,1,234.54,0.15,136.03,SP,Sudeste,Cartão de crédito,Online
105957,2025-05-01,C1011,Liquidificador,Casa,1,514.06,0.1,323.86,RS,Sul,Boleto,Marketplace
105958,2025-04-01,C0849,Hub USB,Acessórios,1,172.12,0.15,94.67,RS,Sul,PIX,Online
105959,2025-11-29,C0692,Liquidificador,Casa,1,482.34,0,303.87,PR,Sul,PIX,Online
105960,2026-06-08,C1315,Liquidificador,Casa,2,515.46,0.05,324.74,AP,Norte,Cartão de débito,Marketplace
105961,2025-12-30,C1795,Luminária,Escritório,1,255.93,0.2,133.08,BA,Nordeste,PIX,Online
105962,2026-05-24,C0001,Teclado,Eletrônicos,4,371.29,0,222.77,AL,Nordeste,PIX,Online
105963,2025-07-20,C0313,Mouse,Eletrônicos,1,97.18,0,56.36,SE,Nordeste,Cartão de débito,Online
105964,2025-12-09,C0060,Cabo USB,Acessórios,1,35.75,0.05,16.09,SP,Sudeste,Cartão de débito,Marketplace
105965,2025-09-16,C0419,Teclado,Eletrônicos,3,573.03,0,343.82,DF,Centro-Oeste,Boleto,Online
105966,2025-11-01,C0685,Luminária,Escritório,1,128.89,0,67.02,RN,Nordeste,PIX,Marketplace
105967,2025-07-27,C1588,Liquidificador,Casa,1,364.64,0.15,229.72,PI,Nordeste,Boleto,Marketplace
105968,2026-02-04,C1964,Liquidificador,Casa,2,564.96,0.05,355.92,GO,Centro-Oeste,Boleto,Online
105969,2025-04-02,C0953,Notebook,Eletrônicos,1,2964.07,0.1,2134.13,MT,Centro-Oeste,Cartão de débito,Online
105970,2025-01-02,C0701,Cabo USB,Acessórios,2,53.36,0.15,24.01,ES,Sudeste,Boleto,Online
105971,2025-10-17,C0386,Liquidificador,Casa,3,288.88,0,181.99,SE,Nordeste,PIX,Marketplace
105972,2026-03-02,C0171,Teclado,Eletrônicos,2,481.31,0.05,288.79,MA,Nordeste,Cartão de débito,Marketplace
105973,2026-03-05,C2112,Notebook,Eletrônicos,3,5442.37,0.2,3918.51,SE,Nordeste,PIX,Marketplace
105974,2025-11-11,C0347,Smartphone,Eletrônicos,2,3262.44,0.05,2544.7,RJ,Sudeste,PIX,Online
105975,2025-06-11,C1382,Cafeteira,Casa,4,651.8,0.05,423.67,MT,Centro-Oeste,PIX,Online
105976,2025-01-16,C0784,Luminária,Escritório,1,305.11,0.1,158.66,CE,Nordeste,Boleto,Online
105977,2025-07-08,C0202,Smartphone,Eletrônicos,1,1850.29,0.1,1443.23,AM,Norte,Cartão de débito,Online
105978,2026-01-07,C2349,Carregador,Acessórios,3,190.45,0.1,95.22,RO,Norte,Cartão de débito,Online
105979,2026-04-21,C0625,Monitor,Eletrônicos,1,782.28,0,531.95,PB,Nordeste,Cartão de débito,Online
105980,2026-01-03,C0277,Air Fryer,Casa,1,383.98,0,245.75,AP,Norte,Boleto,Marketplace
105981,2026-04-14,C2465,Air Fryer,Casa,1,685.91,0.05,438.98,SE,Nordeste,Cartão de débito,Online
105982,2025-01-08,C2259,Suporte para Monitor,Escritório,2,191.17,0.05,105.14,RN,Nordeste,Boleto,Marketplace
105983,2025-11-08,C1048,Teclado,Eletrônicos,2,657.37,0.05,394.42,SE,Nordeste,PIX,Online
105984,2026-02-17,C0636,Notebook,Eletrônicos,3,3837.43,0,2762.95,PA,Norte,PIX,Online
105985,2026-03-26,C0579,Carregador,Acessórios,1,218.59,0.05,109.3,RJ,Sudeste,Cartão de débito,Online
105986,2026-06-15,C1113,Notebook,Eletrônicos,1,4764.08,0.05,3430.14,CE,Nordeste,Cartão de crédito,Online
105987,2026-03-25,C2421,Smartphone,Eletrônicos,1,4571.29,0,3565.61,MA,Nordeste,Cartão de crédito,Marketplace
